개방자치단체코드,관리번호,과속방지턱관리번호,도로명,시도명,시군구명,소재지도로명주소,소재지지번주소,설치장소,과속방지턱재료,과속방지턱형태구분,과속방지턱높이,과속방지턱폭,과속방지턱연장,도로유형구분,규격여부,WGS84위도,WGS84경도,보차분리여부,연속형여부,과속방지턱설치연도,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
6510000,202465100000601029,,제주특별자치도 제주시 다호북길,제주특별자치도,제주시,,제주특별자치도 제주시 도두이동 972-3,제주특별자치도 제주시 도두이동 972-3,원호형,원호형,8,360,500,일반,Y,33.5027582104,126.4813225963,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000600438,,제주특별자치도 제주시 용화로4길,제주특별자치도,제주시,제주특별자치도 제주시 용화로4길 11,제주특별자치도 제주시 용담이동 796-23,제주특별자치도 제주시 용담이동 796-23,원호형,원호형,8,360,500,일반,Y,33.5088368992,126.5048311371,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000602021,,제주특별자치도 제주시 공설로5길,제주특별자치도,제주시,제주특별자치도 제주시 공설로5길 20,제주특별자치도 제주시 오라일동 2448,제주특별자치도 제주시 오라일동 2448,원호형,원호형,10,360,500,일반,Y,33.4979190300,126.5185191000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:36
6510000,202465100000600323,,제주특별자치도 제주시 관덕로2길,제주특별자치도,제주시,제주특별자치도 제주시 관덕로2길 1,제주특별자치도 제주시 삼도이동 905,제주특별자치도 제주시 삼도이동 905,원호형,원호형,8,360,500,일반,Y,33.5125597600,126.5204192000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000600165,,제주특별자치도 제주시 미래로,제주특별자치도,제주시,,제주특별자치도 제주시 조천읍 와산리 1338-1,제주특별자치도 제주시 조천읍 와산리 1338-1,원호형,원호형,10,360,500,일반,Y,33.4760964819,126.6778807803,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000601504,,제주특별자치도 제주시 신대로7길,제주특별자치도,제주시,제주특별자치도 제주시 신대로7길 10,제주특별자치도 제주시 연동 311-74,제주특별자치도 제주시 연동 311-74,원호형,원호형,10,360,500,일반,Y,33.4917288635,126.4977113835,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:32
6510000,202465100000600012,,제주특별자치도 제주시 광성로,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 광성로 269,제주특별자치도 제주시 애월읍 광령리 2216-1,제주특별자치도 제주시 애월읍 광령리 2216-1,원호형,원호형,10,360,500,일반,Y,33.4606806722,126.4360315259,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000600287,,제주특별자치도 제주시 서사로 14길,제주특별자치도,제주시,제주특별자치도 제주시 서사로14길 41,제주특별자치도 제주시 삼도일동 502,제주특별자치도 제주시 삼도일동 502,원호형,원호형,10,360,500,일반,Y,33.5035414000,126.5154793000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000601631,,제주특별자치도 제주시 도련4길,제주특별자치도,제주시,제주특별자치도 제주시 도련4길 19,제주특별자치도 제주시 도련일동 2293-15,제주특별자치도 제주시 도련일동 2293-15,원호형,원호형,10,360,500,일반,Y,33.5084487000,126.5847030000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:34
6510000,202465100000600468,,제주특별자치도 제주시 진서로,제주특별자치도,제주시,제주특별자치도 제주시 진서로 59,제주특별자치도 제주시 화북일동 4098-20,제주특별자치도 제주시 화북일동 4098-20,원호형,원호형,10,360,500,일반,Y,33.5239117900,126.5620523000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000601671,,제주특별자치도 제주시 비룡1길,제주특별자치도,제주시,제주특별자치도 제주시 비룡1길 11,제주특별자치도 제주시 용담일동 97-1,제주특별자치도 제주시 용담일동 97-1,원호형,원호형,8,360,500,일반,Y,33.5120952398,126.5176036425,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:34
6510000,202465100000600114,,제주특별자치도 제주시 북흘로,제주특별자치도,제주시,,제주특별자치도 제주시 조천읍 북촌리 751-2,제주특별자치도 제주시 조천읍 북촌리 751-2,원호형,원호형,10,360,500,일반,Y,33.5462287790,126.6959604962,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000601228,,제주특별자치도 제주시 고마로17길,제주특별자치도,제주시,제주특별자치도 제주시 고마로17길 13,제주특별자치도 제주시 일도이동 393-21,제주특별자치도 제주시 일도이동 393-21,원호형,원호형,8,360,500,일반,Y,33.5062082000,126.5422664000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000601817,,제주특별자치도 제주시 아봉로,제주특별자치도,제주시,제주특별자치도 제주시 아봉로 76,제주특별자치도 제주시 아라이동 908-2,제주특별자치도 제주시 아라이동 908-2,원호형,가상형,0,360,500,일반,Y,33.4779033300,126.5520764000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000600761,,제주특별자치도 제주시 월랑로2길,제주특별자치도,제주시,제주특별자치도 제주시 월랑로2길 30,제주특별자치도 제주시 노형동 1295-1,제주특별자치도 제주시 노형동 1295-1,원호형,원호형,10,360,500,일반,Y,33.4882268956,126.4817104643,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:28
6510000,202465100000601747,,제주특별자치도 제주시 대원북길,제주특별자치도,제주시,제주특별자치도 제주시 대원북길 14,제주특별자치도 제주시 아라일동 2753-1,제주특별자치도 제주시 아라일동 2753-1,원호형,원호형,10,380,500,일반,Y,33.4764877500,126.5327869000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:34
6510000,202465100000601110,,제주특별자치도 제주시 금능남로,제주특별자치도,제주시,,제주특별자치도 제주시 한림읍 금능리 432-1,제주특별자치도 제주시 한림읍 금능리 432-1,원호형,원호형,10,360,500,일반,Y,33.3590333934,126.2484805553,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000601721,,제주특별자치도 제주시 구남로6길,제주특별자치도,제주시,제주특별자치도 제주시 구남로6길 49,제주특별자치도 제주시 이도이동 2015-16,제주특별자치도 제주시 이도이동 2015-16,원호형,원호형,10,360,500,일반,Y,33.4867215600,126.5371077000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:34
6510000,202465100000601182,,제주특별자치도 제주시 삼성로15길,제주특별자치도,제주시,제주특별자치도 제주시 삼성로15길 1,제주특별자치도 제주시 일도이동 1007-42,제주특별자치도 제주시 일도이동 1007-42,원호형,원호형,8,360,500,일반,Y,33.5116136000,126.5328217000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000600168,,제주특별자치도 제주시 와흘로,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 와흘로 364,제주특별자치도 제주시 조천읍 와흘리 246-8,제주특별자치도 제주시 조천읍 와흘리 246-8,원호형,원호형,10,360,500,일반,Y,33.4738113528,126.6446542939,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000600700,,제주특별자치도 제주시 정존5길,제주특별자치도,제주시,제주특별자치도 제주시 수덕9길 49,제주특별자치도 제주시 노형동 2531-4,제주특별자치도 제주시 노형동 2531-4,원호형,원호형,10,360,500,일반,Y,33.4850203600,126.4732524000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000601481,,제주특별자치도 제주시 신대로15길,제주특별자치도,제주시,제주특별자치도 제주시 신대로15길 5,제주특별자치도 제주시 연동 313-22,제주특별자치도 제주시 연동 313-22,원호형,원호형,10,360,500,일반,Y,33.4868395800,126.4976123000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:32
6510000,202465100000600827,,제주특별자치도 제주시 고래소길,제주특별자치도,제주시,제주특별자치도 제주시 고래소길 7,제주특별자치도 제주시 도평동 942,제주특별자치도 제주시 도평동 942,원호형,원호형,10,360,500,일반,Y,33.4775157106,126.4512309831,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:28
6510000,202465100000600065,,제주특별자치도 제주시 신북로,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 신흥로 1-3,제주특별자치도 제주시 조천읍 신흥리 245-1,제주특별자치도 제주시 조천읍 신흥리 245-1,원호형,원호형,10,360,500,일반,Y,33.5434874338,126.6529173935,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000600922,,제주특별자치도 제주시 연대마을길,제주특별자치도,제주시,제주특별자치도 제주시 연대마을길 44,제주특별자치도 제주시 외도이동 1972-1,제주특별자치도 제주시 외도이동 1972-1,원호형,원호형,10,360,500,일반,Y,33.4949489398,126.4248874321,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000601238,,제주특별자치도 제주시 고마로17길,제주특별자치도,제주시,제주특별자치도 제주시 고마로17길 42,제주특별자치도 제주시 일도이동 402-24,제주특별자치도 제주시 일도이동 402-24,원호형,원호형,8,360,500,일반,Y,33.5077011800,126.5445018000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000601475,,제주특별자치도 제주시 선덕로3길,제주특별자치도,제주시,제주특별자치도 제주시 선덕로3길 11,제주특별자치도 제주시 연동 313-36,제주특별자치도 제주시 연동 313-36,원호형,원호형,10,360,500,일반,Y,33.4868524500,126.4985209000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:32
6510000,202465100000600088,,제주특별자치도 제주시 조함해안로,제주특별자치도,제주시,,제주특별자치도 제주시 조천읍 신흥리 39-1,제주특별자치도 제주시 조천읍 신흥리 39-1,원호형,원호형,10,360,500,일반,Y,33.5492720315,126.6532697418,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000601040,,제주특별자치도 제주시 오일장중길,제주특별자치도,제주시,제주특별자치도 제주시 오일장중길 90,제주특별자치도 제주시 도두일동 1285-4,제주특별자치도 제주시 도두일동 1285-4,원호형,원호형,8,360,500,일반,Y,33.4981640511,126.4763872782,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000601974,,제주특별자치도 제주시 사평4길,제주특별자치도,제주시,제주특별자치도 제주시 사평4길 44,제주특별자치도 제주시 오라이동 1349-3,제주특별자치도 제주시 오라이동 1349-3,원호형,원호형,10,360,500,일반,Y,33.4895280458,126.5121013274,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:36
6510000,202465100000601706,,제주특별자치도 제주시 간월동로,제주특별자치도,제주시,제주특별자치도 제주시 간월동로 21,제주특별자치도 제주시 아라이동 1384-9,제주특별자치도 제주시 아라이동 1384-9,원호형,원호형,10,370,500,일반,Y,33.4865356900,126.5447343000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:34
6510000,202465100000601123,,제주특별자치도 제주시 다랑쉬북로,제주특별자치도,제주시,,제주특별자치도 제주시 구좌읍 세화리 2754,제주특별자치도 제주시 구좌읍 세화리 2754,원호형,원호형,10,360,500,일반,Y,33.4863089232,126.8301494028,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000601858,,제주특별자치도 제주시 오등봉길,제주특별자치도,제주시,제주특별자치도 제주시 오등봉길 91,제주특별자치도 제주시 오등동 1317-4,제주특별자치도 제주시 오등동 1317-4,원호형,가상형,0,330,500,일반,Y,33.4732664200,126.5228415000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000601100,,제주특별자치도 제주시 한림로,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한림로 232,제주특별자치도 제주시 한림읍 금능리 2054-3,제주특별자치도 제주시 한림읍 금능리 2054-3,원호형,원호형,10,360,500,일반,Y,33.3872678391,126.2326283500,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000601370,,제주특별자치도 제주시 국기로,제주특별자치도,제주시,제주특별자치도 제주시 국기로 21,제주특별자치도 제주시 연동 1497-1,제주특별자치도 제주시 연동 1497-1,원호형,가상형,0,360,500,일반,Y,33.4797884600,126.4900108000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:32
6510000,202465100000600317,,제주특별자치도 제주시 무근성5길,제주특별자치도,제주시,제주특별자치도 제주시 무근성5길 10,제주특별자치도 제주시 삼도이동 1077-1,제주특별자치도 제주시 삼도이동 1077-1,원호형,가상형,0,360,500,일반,Y,33.5135824100,126.5195285000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000600382,,제주특별자치도 제주시 어영길,제주특별자치도,제주시,제주특별자치도 제주시 어영길 42,제주특별자치도 제주시 용담삼동 1200-1,제주특별자치도 제주시 용담삼동 1200-1,원호형,원호형,8,360,500,일반,Y,33.5179580200,126.4973789000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000601214,,제주특별자치도 제주시 동광로19길,제주특별자치도,제주시,제주특별자치도 제주시 동광로19길 11,제주특별자치도 제주시 일도이동 355,제주특별자치도 제주시 일도이동 355,원호형,원호형,8,360,500,일반,Y,33.5093144900,126.5409595000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000600276,,제주특별자치도 제주시 서사로 18길,제주특별자치도,제주시,제주특별자치도 제주시 서사로18길 3,제주특별자치도 제주시 삼도일동 533,제주특별자치도 제주시 삼도일동 533,원호형,가상형,0,360,500,일반,Y,33.5018939700,126.5193108000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000601016,,제주특별자치도 제주시 서해안로,제주특별자치도,제주시,,제주특별자치도 제주시 도두이동 1664-11,제주특별자치도 제주시 도두이동 1664-11,원호형,원호형,10,360,500,일반,Y,33.5087697209,126.4770079997,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000600157,,제주특별자치도 제주시 와선로,제주특별자치도,제주시,,제주특별자치도 제주시 조천읍 와산리 1019-5,제주특별자치도 제주시 조천읍 와산리 1019-5,원호형,원호형,10,360,500,일반,Y,33.4888139624,126.6813072969,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000600092,,제주특별자치도 제주시 조함해안로,제주특별자치도,제주시,,제주특별자치도 제주시 조천읍 함덕리 3113-1,제주특별자치도 제주시 조천읍 함덕리 3113-1,원호형,원호형,10,360,500,일반,Y,33.5454866120,126.6619074515,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:24
6510000,202465100000602022,,제주특별자치도 제주시 공설로5길,제주특별자치도,제주시,제주특별자치도 제주시 공설로11길 1,제주특별자치도 제주시 오라일동 2449,제주특별자치도 제주시 오라일동 2449,원호형,원호형,10,360,500,일반,Y,33.4979271700,126.5191997000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:36
6510000,202465100000601822,,제주특별자치도 제주시 아봉로,제주특별자치도,제주시,제주특별자치도 제주시 아봉로 98-12,제주특별자치도 제주시 아라이동 907-3,제주특별자치도 제주시 아라이동 907-3,원호형,원호형,8,350,500,일반,Y,33.4779241400,126.5535724000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000601138,,제주특별자치도 제주시 덕행로,제주특별자치도,제주시,,제주특별자치도 제주시 구좌읍 행원리 1143-5,제주특별자치도 제주시 구좌읍 행원리 1143-5,원호형,원호형,10,360,500,일반,Y,33.5450849980,126.8037125973,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000601833,,제주특별자치도 제주시 아연로,제주특별자치도,제주시,제주특별자치도 제주시 아연로 464,제주특별자치도 제주시 오등동 619-4,제주특별자치도 제주시 오등동 619-4,원호형,원호형,10,360,500,일반,Y,33.4750075011,126.5298520205,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000601598,,제주특별자치도 제주시 삼봉로2길,제주특별자치도,제주시,제주특별자치도 제주시 지석14길 7,제주특별자치도 제주시 삼양이동 2181-28,제주특별자치도 제주시 삼양이동 2181-28,원호형,원호형,10,360,500,일반,Y,33.5208591334,126.5858905876,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:33
6510000,202465100000600302,,제주특별자치도 제주시 탑동로3길,제주특별자치도,제주시,제주특별자치도 제주시 탑동로15길 47,제주특별자치도 제주시 삼도이동 1179-7,제주특별자치도 제주시 삼도이동 1179-7,원호형,원호형,8,360,500,일반,Y,33.5163305500,126.5218121000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000601811,,제주특별자치도 제주시 아봉로,제주특별자치도,제주시,제주특별자치도 제주시 아봉로 370,제주특별자치도 제주시 월평동 1002-5,제주특별자치도 제주시 월평동 1002-5,원호형,원호형,10,350,500,일반,Y,33.4695872300,126.5750104000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000600733,,제주특별자치도 제주시 정존13길,제주특별자치도,제주시,제주특별자치도 제주시 정존13길 14,제주특별자치도 제주시 노형동 1283-12,제주특별자치도 제주시 노형동 1283-12,원호형,원호형,10,360,500,일반,Y,33.4861288500,126.4768033000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000601841,,제주특별자치도 제주시 영강길,제주특별자치도,제주시,제주특별자치도 제주시 영강길 108,제주특별자치도 제주시 영평동 1021-1,제주특별자치도 제주시 영평동 1021-1,원호형,원호형,10,350,500,일반,Y,33.4881650867,126.5709236249,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000600300,,제주특별자치도 제주시 탑동로5길,제주특별자치도,제주시,제주특별자치도 제주시 탑동로15길 37,제주특별자치도 제주시 삼도이동 1177-2,제주특별자치도 제주시 삼도이동 1177-2,원호형,원호형,8,360,500,일반,Y,33.5165773497,126.5205624240,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000601282,,제주특별자치도 제주시 고산로,제주특별자치도,제주시,제주특별자치도 제주시 한경면 고산로 73,제주특별자치도 제주시 한경면 고산리 2634-9,제주특별자치도 제주시 한경면 고산리 2634-9,원호형,원호형,10,360,500,일반,Y,33.3073383281,126.1780317394,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000601027,,제주특별자치도 제주시 다호북길,제주특별자치도,제주시,,제주특별자치도 제주시 도두이동 926-3,제주특별자치도 제주시 도두이동 926-3,원호형,원호형,8,360,500,일반,Y,33.5031178431,126.4838753251,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000601399,,제주특별자치도 제주시 연동12길,제주특별자치도,제주시,제주특별자치도 제주시 연동12길 13,제주특별자치도 제주시 연동 294-13,제주특별자치도 제주시 연동 294-13,원호형,원호형,8,360,500,일반,Y,33.4845624320,126.4932515918,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:32
6510000,202465100000600224,,제주특별자치도 제주시 돈내길,제주특별자치도,제주시,,제주특별자치도 제주시 이도일동 1258-6,제주특별자치도 제주시 이도일동 1258-6,원호형,원호형,10,450,500,일반,Y,33.5016049425,126.5300799867,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000601233,,제주특별자치도 제주시 동광로20길,제주특별자치도,제주시,제주특별자치도 제주시 동광로20길 9,제주특별자치도 제주시 일도이동 403-1,제주특별자치도 제주시 일도이동 403-1,원호형,원호형,8,360,500,일반,Y,33.5071792600,126.5440877000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000601136,,제주특별자치도 제주시 덕행로,제주특별자치도,제주시,,제주특별자치도 제주시 구좌읍 행원리 2345-3,제주특별자치도 제주시 구좌읍 행원리 2345-3,원호형,원호형,10,360,500,일반,Y,33.5340691418,126.7961398751,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:30
6510000,202465100000600580,,제주특별자치도 제주시 동화로1길,제주특별자치도,제주시,제주특별자치도 제주시 동화로1길 49-5,제주특별자치도 제주시 화북일동 13-11,제주특별자치도 제주시 화북일동 13-11,원호형,원호형,10,360,500,일반,Y,33.5182209700,126.5770546000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:27
6510000,202465100000600960,,제주특별자치도 제주시 서해안로,제주특별자치도,제주시,제주특별자치도 제주시 서해안로 124,제주특별자치도 제주시 이호일동 322,제주특별자치도 제주시 이호일동 322,원호형,원호형,10,360,500,일반,Y,33.5024149880,126.4628730982,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:29
6510000,202465100000600208,,제주특별자치도 제주시 중앙로 13길,제주특별자치도,제주시,제주특별자치도 제주시 동문로4길 9,제주특별자치도 제주시 일도일동 1103,제주특별자치도 제주시 일도일동 1103,원호형,원호형,10,440,500,일반,Y,33.5120874300,126.5282423000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000600440,,제주특별자치도 제주시 용화로4길,제주특별자치도,제주시,제주특별자치도 제주시 용화로4길 2,제주특별자치도 제주시 용담이동 865,제주특별자치도 제주시 용담이동 865,원호형,원호형,8,360,500,일반,Y,33.5097758320,126.5047677782,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:26
6510000,202465100000601287,,제주특별자치도 제주시 고산로1길,제주특별자치도,제주시,제주특별자치도 제주시 한경면 고산로1길 16,제주특별자치도 제주시 한경면 고산리 2684-1,제주특별자치도 제주시 한경면 고산리 2684-1,원호형,원호형,10,360,500,일반,Y,33.3045269693,126.1768734874,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
6510000,202465100000600222,,제주특별자치도 제주시 돈내길,제주특별자치도,제주시,제주특별자치도 제주시 돈내길 18,제주특별자치도 제주시 이도일동 1252-12,제주특별자치도 제주시 이도일동 1252-12,원호형,가상형,0,470,500,일반,Y,33.5021601602,126.5309887241,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:25
6510000,202465100000601579,,제주특별자치도 제주시 설촌로8길,제주특별자치도,제주시,제주특별자치도 제주시 설촌로8길 19-6,제주특별자치도 제주시 삼양이동 2103-29,제주특별자치도 제주시 삼양이동 2103-29,원호형,원호형,10,360,500,일반,Y,33.5237073200,126.5836770000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:33
6510000,202465100000601424,,제주특별자치도 제주시 성신북길,제주특별자치도,제주시,제주특별자치도 제주시 성신북길 14-2,제주특별자치도 제주시 연동 1960-7,제주특별자치도 제주시 연동 1960-7,원호형,원호형,10,360,500,일반,Y,33.4919973500,126.4831295000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:32
6510000,202465100000601842,,제주특별자치도 제주시 영평길,제주특별자치도,제주시,제주특별자치도 제주시 영평길 131,제주특별자치도 제주시 영평동 1069-2,제주특별자치도 제주시 영평동 1069-2,원호형,원호형,8,350,500,일반,Y,33.4891778900,126.5737057000,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:35
6510000,202465100000601748,,제주특별자치도 제주시 대원길,제주특별자치도,제주시,제주특별자치도 제주시 대원북길 20,제주특별자치도 제주시 아라일동 2904-2,제주특별자치도 제주시 아라일동 2904-2,원호형,원호형,10,380,500,일반,Y,33.4764130190,126.5320253034,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:34
6510000,202465100000601334,,제주특별자치도 제주시 복지로북길,제주특별자치도,제주시,제주특별자치도 제주시 복지로북길 22,제주특별자치도 제주시 도남동 730-1,제주특별자치도 제주시 도남동 730-1,원호형,원호형,10,360,500,일반,Y,33.4888585351,126.5226143857,Y,N,,제주특별자치도 제주시청,064-728-3742,2024-07-25,I,2026-05-15 18:45:22,2024-09-04 21:39:31
