개방자치단체코드,관리번호,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분명,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
6520000,202565200000701611,전기차충전소_서귀포시청 1청사 1층 지하주차장,서귀포시청 1청사 #1-1,제주특별자치도,서귀포시,관공서,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 서홍동 440-1,,제주특별자치도청,064-710-2352,33.253916,126.560642,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:25
6520000,202565200000700189,초콜릿박물관,초콜릿박물관,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 대정읍 일주서로3000번길,,제주특별자치도청,064-710-2352,33.256265,126.227643,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:07
6520000,202565200000700917,7코스,올레 7코스 법환포구 야외공연장 #1-2,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 법환동 284,,제주특별자치도청,064-710-2352,33.237580,126.515450,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:15
6520000,202565200000700478,표선생활체육관,표선생활체육관,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 표선면 하천리 1832-1,,제주특별자치도청,064-710-2352,33.354206,126.814399,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:10
6520000,202565200000701361,덕판배미술관,칠십리공원 #5-3 (덕판배미술관),제주특별자치도,서귀포시,지역문화시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 서홍동 648-13,,제주특별자치도청,064-710-2352,33.244178,126.556256,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:22
6520000,202565200000700724,표선생활체육관,표선생활체육관 #1-2,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 표선면 하천리 1832-1,,제주특별자치도청,064-710-2352,33.354094,126.814487,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:13
6520000,202565200000701079,중문단지 축구장,중문단지 축구장 #1-1,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 대포동 2492,,제주특별자치도청,064-710-2352,33.234956,126.433666,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:19
6520000,202565200000701042,황우지해안,황우지해안#1-1,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 서홍동 795-1,,제주특별자치도청,064-710-2352,33.240385,126.548188,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:18
6520000,202565200000700286,대평리희망마을센터_2 (옥내1),대평리희망마을센터_2 (옥내1),제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 안덕면 대평감사로4,,제주특별자치도청,064-710-2352,33.268496,126.332433,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:08
6520000,202565200000700294,창천리경로당_1 (옥외1),창천리경로당_1 (옥외1),제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 안덕면 창천중앙로 35-2,,제주특별자치도청,064-710-2352,33.265829,126.368640,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:08
6520000,202565200000700697,서귀포농업기술센터,서귀포농업기술센터 #1-1,제주특별자치도,서귀포시,관공서,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 남원읍 하례리 1558,,제주특별자치도청,064-710-2352,33.287381,126.607746,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:13
6520000,202565200000700592,세계술박물관,세계술박물관,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 표선면 하천리 1814-1,,제주특별자치도청,064-710-2352,33.353978,126.817767,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:12
6520000,202565200000701356,혁신도시 국민체육센터,혁신도시 국민체육센터 #1-4,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 서호동 1602,,제주특별자치도청,064-710-2352,33.252518,126.516542,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:22
6520000,202565200000700765,버스정류소_안덕계곡(406000514),감산리 방면,제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 안덕면 감산리 357-3,,제주특별자치도청,064-710-2352,33.258429,126.353616,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:13
6520000,202565200000700796,제석공원,제석공원1 #1-2,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 서귀동 165-1,,제주특별자치도청,064-710-2352,33.246095,126.566356,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:14
6520000,202565200000701013,돈내코 한라산 탐방안내소,돈내코 한라산 탐방안내소 #1-1,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 상효동 산 1,,제주특별자치도청,064-710-2352,33.313837,126.571375,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:17
6520000,202565200000701018,버스정류소_월라봉_(상효입구방면),월라봉 (북) #1-1,제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 신효동 1151-2,,제주특별자치도청,064-710-2352,33.262523,126.606241,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:17
6520000,202565200000701039,노리매(매화테마공원),노리매공원 #2-2,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15,,제주특별자치도청,064-710-2352,33.283854,126.287080,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:18
6520000,202565200000701216,1100도로 거린사슴전망대,1100도로 거린사슴전망대(입구및주차장)#1,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 대포동 산 2-11,,제주특별자치도청,064-710-2352,33.307438,126.454922,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:20
6520000,202565200000700456,버스정류소-중앙로터리(서),중앙로터리(서),제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 서귀동 336,,제주특별자치도청,064-710-2352,33.252736,126.560595,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:10
6520000,202565200000700396,정류장_하례1리입구(406000221) (옥외1),정류장_하례1리입구(406000221) (옥외1),제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 중문관광로 227-24(중문동),,제주특별자치도청,064-710-2352,33.263285,126.626086,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:10
6520000,202565200000700816,버스정류소_보목신협_(도영슈퍼방면),보목신협 #1-1,제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 보목동 715-1,,제주특별자치도청,064-710-2352,33.241643,126.601984,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:14
6520000,202565200000700424,숨골공원_2 (옥외1),숨골공원_2 (옥외1),제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 서호동 1609,,제주특별자치도청,064-710-2352,33.248162,126.515917,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:10
6520000,202565200000700845,버스정류소_세천동_(대원상동방면),세천동 (북) #1-1,제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 남원읍 위미리 939-7 앞,,제주특별자치도청,064-710-2352,33.275243,126.674758,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:15
6520000,202565200000701492,성산포항,성산포항#1-2,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 성산읍 성산리 347-9,,제주특별자치도청,064-710-2352,33.472572,126.933402,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:24
6520000,202565200000701502,천지연폭포,천지연폭포＃4-1,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 서귀동 809,,제주특별자치도청,064-710-2352,33.246240,126.555365,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:24
6520000,202565200000700965,제주유채꽃축제장,제주유채꽃축제 #1-3(조랑말공원),제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 표선면 가시리 3149-33,,제주특별자치도청,064-710-2352,33.383404,126.735711,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:16
6520000,202565200000700978,서귀포올림픽기념국민생활관,서귀포올림픽기념국민생활관 #1-1,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 강정동 1480,,제주특별자치도청,064-710-2352,33.260932,126.499501,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:16
6520000,202565200000701533,서귀포 치유의 숲,서귀포 치유의 숲#6-1,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 호근동 산 4(산록남로 2271),,제주특별자치도청,064-710-2352,33.291889,126.525733,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:24
6520000,202565200000701402,파더스가든,파더스가든#1-1,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 안덕면 상창리 804(병악로44-33),,제주특별자치도청,064-710-2352,33.279937,126.365786,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:22
6520000,202565200000700354,농업기술원 본원_2 (옥내3),농업기술원 본원_2 (옥내3),제주특별자치도,서귀포시,관공서,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 중산간서로 212(강정동),,제주특별자치도청,064-710-2352,33.261457,126.488638,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:09
6520000,202565200000700725,서귀포농업기술센터,서귀포농업기술센터 #2-1,제주특별자치도,서귀포시,관공서,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 남원읍 하례리 1558,,제주특별자치도청,064-710-2352,33.288129,126.608388,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:13
6520000,202565200000700924,11코스,11코스-인향동쉼터2-인향경로당 #1-1,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 대정읍 무릉리 132-1,,제주특별자치도청,064-710-2352,33.278393,126.246137,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:15
6520000,202565200000700931,섭지코지,섭지코지 #1-2,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 성산읍 고성리 62-1,,제주특별자치도청,064-710-2352,33.423569,126.929839,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:16
6520000,202565200000700389,정류장_(구)중문동주민센터(406000443) (옥외1),정류장_(구)중문동주민센터(406000443) (옥외1),제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 중문동 1880-2,,제주특별자치도청,064-710-2352,33.251155,126.434175,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:10
6520000,202565200000701203,전기차충전소_서귀포시 일터나눔 자활센터,서귀포시 일터나눔 자활센터#1,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 속골로 22(호근동 1579-1),,제주특별자치도청,064-710-2352,33.241303,126.529425,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:20
6520000,202565200000700508,제주한란전시관,제주한란전시관,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 상효동 1421-15,,제주특별자치도청,064-710-2352,33.296347,126.590537,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:11
6520000,202565200000700810,하모어린이공원,하모어린이공원 #2-3,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 대정읍 하모리 2140,,제주특별자치도청,064-710-2352,33.218956,126.252657,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:14
6520000,202565200000700022,성산 보건지소(구 고성 보건지소),고성 보건지소,제주특별자치도,서귀포시,관공서,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 성산읍 고성리 346-2번지 외 3필지,,제주특별자치도청,064-710-2352,33.446555,126.915745,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:06
6520000,202565200000700757,놀래쉴래커뮤니티센터,놀래쉴래커뮤니티센터#2,제주특별자치도,서귀포시,관공서,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 표선면 서성일로 68,,제주특별자치도청,064-710-2352,33.397535,126.803745,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:13
6520000,202565200000700375,정류장_동부보건소(406001130) (옥외1),정류장_동부보건소(406001130) (옥외1),제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 남원읍 남원리 2371-1,,제주특별자치도청,064-710-2352,33.274556,126.702602,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:09
6520000,202565200000701074,서귀포시 테니스공원,서귀포시 테니스공원#1-3,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 동홍동 1447,,제주특별자치도청,064-710-2352,33.257855,126.564074,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:19
6520000,202565200000701145,강창학파크 골프장,강창학파크 골프장 #1-1,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 강정동 1353,,제주특별자치도청,064-710-2352,33.257088,126.499848,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:19
6520000,202565200000700645,사계 해변,사계 해변,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 안덕면 사계리 2071-1,,제주특별자치도청,064-710-2352,33.227820,126.305082,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:12
6520000,202565200000700307,하예2 마을회관 (옥내1),하예2 마을회관 (옥내1),제주특별자치도,서귀포시,지역문화시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 예래로 416,,제주특별자치도청,064-710-2352,33.236649,126.373087,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:08
6520000,202565200000701420,버스정류소_호근사거리_(동문방면),호근사거리[남]#1-2#,제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 호근동 1917앞,,제주특별자치도청,064-710-2352,33.257415,126.527456,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:23
6520000,202565200000701543,광치기해변,광치기해변 #1-2,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 성산읍 고성동서로 115,,제주특별자치도청,064-710-2352,33.452188,126.923750,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:24
6520000,202565200000700701,코코몽,코코몽 주차장 #1-2,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 남원읍 남원리 2381,,제주특별자치도청,064-710-2352,33.274883,126.705109,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:13
6520000,202565200000700313,서귀포시청 세무과 민원실 (옥내1),서귀포시청 세무과 민원실 (옥내1),제주특별자치도,서귀포시,관공서,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 중앙로 105,,제주특별자치도청,064-710-2352,33.253914,126.559603,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:08
6520000,202565200000700567,제주다원,제주다원,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 색달동 산 50,,제주특별자치도청,064-710-2352,33.291285,126.421964,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:11
6520000,202565200000700975,토평근린공원,토평근린공원 #1-2,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 토평동 3273-1,,제주특별자치도청,064-710-2352,33.292832,126.580865,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:16
6520000,202565200000700782,1코스,올레1코스 안내소 #1-1,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 성산읍 시흥리 2665-1,,제주특별자치도청,064-710-2352,33.474524,126.885873,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:14
6520000,202565200000700593,세계술박물관,세계술박물관,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 표선면 하천리 1814-1,,제주특별자치도청,064-710-2352,33.353985,126.817850,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:12
6520000,202565200000701303,6코스,소라의성 시민 북카페 #1-1,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 동홍동 234-8(칠십리로214번길 17-17),,제주특별자치도청,064-710-2352,33.245166,126.577015,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:21
6520000,202565200000700970,공천포 포구,공천포구입구 정자 #1-1,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 남원읍 신례리 72-19,,제주특별자치도청,064-710-2352,33.262699,126.641439,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:16
6520000,202565200000701280,전기차충전소_성산부두 우도선착장 주차장,성산부두 우도선착장 주차장 #1-2,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 성산읍 성산리 347-9,,제주특별자치도청,064-710-2352,33.472525,126.932347,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:21
6520000,202565200000700364,정류장_대평리(406000367) (옥외1),정류장_대평리(406000367) (옥외1),제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 안덕면 창천리 777-10,,제주특별자치도청,064-710-2352,33.235009,126.366981,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:09
6520000,202565200000700543,버스정류소_동광환승정류장(영어교육도시방면),동광환승정류장(영어교육도시방면),제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 안덕면 동광리 942-5,,제주특별자치도청,064-710-2352,33.310321,126.339296,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:11
6520000,202565200000701265,1100고지 휴게소,1100고지 휴게소 #1-3,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 색달동 산 1-3,,제주특별자치도청,064-710-2352,33.357761,126.462454,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:21
6520000,202565200000701273,성산읍 공설묘지 봉안당,성산읍 공설묘지 봉안당 #1-5,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 성산읍 수산리 4711(성산읍 금백조로 548),,제주특별자치도청,064-710-2352,33.434721,126.816923,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:21
6520000,202565200000701246,영어2호근린공원,영어2호근린공원 #1-1,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 대정읍 구억리 1144,,제주특별자치도청,064-710-2352,33.285848,126.284233,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:21
6520000,202565200000700775,전기차충전소_대정 문화체육센터,대정 문화체육센터 #1-1,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 대정읍 동일리 3171(후문 우측),,제주특별자치도청,064-710-2352,33.263959,126.236330,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:14
6520000,202565200000700466,안덕생활체육관,안덕생활체육관,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 안덕면 화순리 2063,,제주특별자치도청,064-710-2352,33.256193,126.328319,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:10
6520000,202565200000700552,버스정류소_표선환승정류장(표선리사무소)(동),표선환승정류장(표선리사무소)(동),제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 표선면 표선리 631-1,,제주특별자치도청,064-710-2352,33.325277,126.832459,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:11
6520000,202565200000700517,산방산,산방산,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 안덕면 사계리 181-2,,제주특별자치도청,064-710-2352,33.236578,126.312432,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:11
6520000,202565200000700751,성읍1리사무소,성읍1리사무소#2,제주특별자치도,서귀포시,관공서,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 표선면 중산간동로 4658,,제주특별자치도청,064-710-2352,33.389957,126.797781,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:13
6520000,202565200000701531,서귀포 치유의 숲,서귀포 치유의 숲#3-3,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 호근동 산 4(산록남로 2271),,제주특별자치도청,064-710-2352,33.292349,126.526370,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:24
6520000,202565200000701304,6코스,소라의성 시민 북카페 #1-2,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 동홍동 234-8(칠십리로214번길 17-17),,제주특별자치도청,064-710-2352,33.245166,126.577015,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:21
6520000,202565200000700799,칠십리공원,칠십리공원 #2-4,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 서홍동 2579,,제주특별자치도청,064-710-2352,33.245805,126.554014,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:14
6520000,202565200000701040,제주국제예술센터,제주국제예술센터 #1-1,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 대정읍 서삼중로 117,,제주특별자치도청,064-710-2352,33.271798,126.199376,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:18
6520000,202565200000701617,모슬포중앙시장,모슬포중앙시장#1-2,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 대정읍 하모리 822-7,,제주특별자치도청,064-710-2352,33.221914,126.254861,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:25
6520000,202565200000700604,7-1코스,7-1코스,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 서귀동 316-1,,제주특별자치도청,064-710-2352,33.247501,126.558553,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:12
6520000,202565200000700520,성산일출봉,성산일출봉 #1,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 성산읍 성산리 104-1,,제주특별자치도청,064-710-2352,33.462943,126.936560,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:11
6520000,202565200000701170,형제해안도로,형제해안도로 송악산(3사 중계기)#1-3,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 대정읍 상모리 4165-125,,제주특별자치도청,064-710-2352,33.205186,126.289076,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:20
6520000,202565200000701615,전기차충전소_월드컵경기장,월드컵경기장 대도로변 입구 매표소#1-3,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 법환동 914(월드컵로 33 ),,제주특별자치도청,064-710-2352,33.248435,126.510737,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:25
6520000,202565200000701511,버스정류소_효돈초등학교(신협 방면),효돈초등학교(북)#1-1,제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 하효동 147-9,,제주특별자치도청,064-710-2352,33.263699,126.616540,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:24
6520000,202565200000700530,버스정류소_남원환승정류장(남원읍사무소),남원환승정류장(남원읍사무소),제주특별자치도,서귀포시,교통시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 남원읍 남원리 211-2,,제주특별자치도청,064-710-2352,33.280512,126.721065,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:11
6520000,202565200000700264,남원의례회관_1 (옥외1),남원의례회관_1 (옥외1),제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 남원읍 서의로 26,,제주특별자치도청,064-710-2352,33.294808,126.711418,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:08
6520000,202565200000700954,8코스,올레 8코스 약천사 주차장 충전소 #1-1,제주특별자치도,서귀포시,기타,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 대포동 1155-3,,제주특별자치도청,064-710-2352,33.246113,126.448608,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:16
6520000,202565200000701472,서귀포시 동부보건소 치매안심센터,서귀포시 동부보건소 #1-2,제주특별자치도,서귀포시,관공서,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 남원읍 남원리 2359-1,,제주특별자치도청,064-710-2352,33.275351,126.703669,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:23
6520000,202565200000700190,아프리카박물관,아프리카박물관,제주특별자치도,서귀포시,관광,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 이어도로 49,,제주특별자치도청,064-710-2352,33.239980,126.428816,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:07
6520000,202565200000701480,걸매생태공원,걸매생태공원＃1-1,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 서홍동 1201,,제주특별자치도청,064-710-2352,33.251485,126.554335,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:24
6520000,202565200000700138,장애인자립생활센터,장애인자립생활센터,제주특별자치도,서귀포시,서민·복지시설,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시   중산간동로 8062-3(서홍동),,제주특별자치도청,064-710-2352,33.264532,126.555457,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:07
6520000,202565200000700145,서귀포시 동부청소년쉼터(동부도서관),서귀포시 동부청소년쉼터(동부도서관),제주특별자치도,서귀포시,관공서,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 일주동로 8232,,제주특별자치도청,064-710-2352,33.261753,126.608316,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:07
6520000,202565200000700679,서귀포서부도서관,서귀포서부도서관,제주특별자치도,서귀포시,관공서,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 중문동 1921-1,,제주특별자치도청,064-710-2352,33.250870,126.432420,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:13
6520000,202565200000700224,남원읍사무소,"2층 대강당입구(복도), 2층 주민자치팀입구(복도)
2층 회의실",제주특별자치도,서귀포시,관공서,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 남원읍 남원리 205-1,,제주특별자치도청,064-710-2352,33.279891,126.720675,2024-12-31,I,2026-05-15 18:45:28,2025-11-07 15:49:08
